"Run 1: Time (s)","Run 1: Temperature (°C)","Run 1: Temperature (°C)"
11.32,0.3,0.4
11.33,0.3,0.3
11.34,0.2,0.3
11.35,0.7,0.5
11.36,0.1,0.3
11.37,0.3,0.4
11.38,0.2,0.4
11.39,0.3,0.3
11.40,0.6,0.5
11.41,0.0,0.2
11.42,0.3,0.3
11.43,0.2,0.3
11.44,0.3,0.4
11.45,0.6,0.5
11.46,0.1,0.2
11.47,0.3,0.3
11.48,0.3,0.3
11.49,0.3,0.3
11.50,0.6,0.5
11.51,0.0,0.2
11.52,0.3,0.4
11.53,0.3,0.4
11.54,0.2,0.3
11.55,0.6,0.5
11.56,0.1,0.3
11.57,0.3,0.3
11.58,0.2,0.3
11.59,0.2,0.3
11.60,0.6,0.5
11.61,0.1,0.3
11.62,0.3,0.3
11.63,0.2,0.3
11.64,0.3,0.3
11.65,0.6,0.5
11.66,0.1,0.3
11.67,0.2,0.3
11.68,0.2,0.3
11.69,0.1,0.3
11.70,0.6,0.5
11.71,0.1,0.3
11.72,0.3,0.3
11.73,0.2,0.3
11.74,0.3,0.4
11.75,0.6,0.5
11.76,0.1,0.3
11.77,0.3,0.3
11.78,0.2,0.3
11.79,0.1,0.3
11.80,0.6,0.5
11.81,0.1,0.3
11.82,0.2,0.3
11.83,0.3,0.3
11.84,0.2,0.3
11.85,0.6,0.5
11.86,0.1,0.3
11.87,0.2,0.3
11.88,0.3,0.3
11.89,0.2,0.3
11.90,0.7,0.5
11.91,0.1,0.3
11.92,0.2,0.3
11.93,0.2,0.3
11.94,0.3,0.3
11.95,0.6,0.5
11.96,0.1,0.3
11.97,0.2,0.3
11.98,0.3,0.3
11.99,0.2,0.3
12.00,0.6,0.5
12.01,0.1,0.3
12.02,0.2,0.3
12.03,0.3,0.3
12.04,0.2,0.3
12.05,0.6,0.5
12.06,0.1,0.3
12.07,0.1,0.3
12.08,0.2,0.3
12.09,0.3,0.3
12.10,0.6,0.5
12.11,0.1,0.3
12.12,0.2,0.3
12.13,0.3,0.3
12.14,0.2,0.3
12.15,0.6,0.5
12.16,0.1,0.3
12.17,0.1,0.3
12.18,0.3,0.3
12.19,0.4,0.3
12.20,0.6,0.5
12.21,0.1,0.3
12.22,0.2,0.3
12.23,0.4,0.3
12.24,0.2,0.3
12.25,0.6,0.5
12.26,0.1,0.3
12.27,0.1,0.3
12.28,0.3,0.3
12.29,0.2,0.3
12.30,0.6,0.5
12.31,0.1,0.3
12.32,0.2,0.3
12.33,0.3,0.3
12.34,0.2,0.3
12.35,0.6,0.5
12.36,0.2,0.3
12.37,0.2,0.3
12.38,0.4,0.3
12.39,0.3,0.3
12.40,0.6,0.5
12.41,0.1,0.2
12.42,0.2,0.3
12.43,0.3,0.3
12.44,0.2,0.3
12.45,0.6,0.5
12.46,0.2,0.3
12.47,0.2,0.3
12.48,0.3,0.4
12.49,0.2,0.3
12.50,0.6,0.4
12.51,0.2,0.3
12.52,0.2,0.3
12.53,0.2,0.3
12.54,0.2,0.3
12.55,0.6,0.5
12.56,0.1,0.3
12.57,0.2,0.3
12.58,0.2,0.3
12.59,0.2,0.3
12.60,0.6,0.4
12.61,0.2,0.2
12.62,0.2,0.3
12.63,0.2,0.3
12.64,0.3,0.3
12.65,0.5,0.5
12.66,0.1,0.3
12.67,0.2,0.3
12.68,0.3,0.3
12.69,0.2,0.3
12.70,0.6,0.5
12.71,0.2,0.3
12.72,0.2,0.3
12.73,0.2,0.3
12.74,0.2,0.3
12.75,0.6,0.4
12.76,0.2,0.3
12.77,0.2,0.3
12.78,0.3,0.3
12.79,0.2,0.3
12.80,0.6,0.5
12.81,0.2,0.3
12.82,0.2,0.3
12.83,0.3,0.3
12.84,0.1,0.2
12.85,0.5,0.5
12.86,0.2,0.3
12.87,0.2,0.3
12.88,0.3,0.3
12.89,0.2,0.3
12.90,0.6,0.4
12.91,0.2,0.3
12.92,0.2,0.3
12.93,0.3,0.3
12.94,0.1,0.2
12.95,0.6,0.5
12.96,0.2,0.3
12.97,0.3,0.3
12.98,0.3,0.3
12.99,0.3,0.3
13.00,0.6,0.5
13.01,0.2,0.3
13.02,0.3,0.3
13.03,0.4,0.3
13.04,0.2,0.3
13.05,0.6,0.5
13.06,0.2,0.3
13.07,0.2,0.3
13.08,0.4,0.3
13.09,0.2,0.2
13.10,0.6,0.5
13.11,0.2,0.3
13.12,0.3,0.3
13.13,0.2,0.3
13.14,0.2,0.2
13.15,0.6,0.5
13.16,0.2,0.3
13.17,0.3,0.3
13.18,0.3,0.3
13.19,0.0,0.1
13.20,0.6,0.5
13.21,0.3,0.3
13.22,0.3,0.2
13.23,0.4,0.3
13.24,-0.2,0.0
13.25,0.6,0.5
13.26,0.2,0.3
13.27,0.3,0.3
13.28,0.3,0.3
13.29,-0.2,0.0
13.30,0.6,0.5
13.31,0.3,0.3
13.32,0.2,0.3
13.33,0.3,0.3
13.34,-0.3,0.0
13.35,0.6,0.4
13.36,0.3,0.3
13.37,0.2,0.3
13.38,0.4,0.3
13.39,-0.3,0.0
13.40,0.6,0.5
13.41,0.3,0.3
13.42,0.3,0.3
13.43,0.3,0.3
13.44,-0.3,0.0
13.45,0.6,0.5
13.46,0.2,0.3
13.47,0.2,0.2
13.48,0.3,0.3
13.49,-0.3,0.0
13.50,0.6,0.5
13.51,0.3,0.3
13.52,0.2,0.3
13.53,0.3,0.3
13.54,-0.3,0.0
13.55,0.6,0.4
13.56,0.2,0.3
13.57,0.2,0.3
13.58,0.4,0.3
13.59,-0.3,0.1
13.60,0.6,0.5
13.61,0.2,0.3
13.62,0.3,0.3
13.63,0.4,0.3
13.64,-0.2,0.1
13.65,0.6,0.5
13.66,0.2,0.3
13.67,0.3,0.3
13.68,0.2,0.3
13.69,-0.2,0.1
13.70,0.6,0.4
13.71,0.2,0.3
13.72,0.2,0.3
13.73,0.3,0.3
13.74,-0.1,0.1
13.75,0.6,0.4
13.76,0.2,0.3
13.77,0.2,0.3
13.78,0.3,0.3
13.79,-0.2,0.1
13.80,0.6,0.5
13.81,0.2,0.3
13.82,0.3,0.3
13.83,0.2,0.3
13.84,-0.1,0.1
13.85,0.6,0.4
13.86,0.2,0.2
13.87,0.3,0.3
13.88,0.2,0.3
13.89,-0.1,0.1
13.90,0.6,0.5
13.91,0.2,0.3
13.92,0.2,0.3
13.93,0.3,0.3
13.94,-0.1,0.1
13.95,0.6,0.4
13.96,0.2,0.3
13.97,0.3,0.3
13.98,0.2,0.3
13.99,-0.1,0.1
14.00,0.6,0.4
14.01,0.2,0.3
14.02,0.2,0.3
14.03,0.3,0.3
14.04,-0.1,0.1
14.05,0.6,0.4
14.06,0.2,0.3
14.07,0.2,0.3
14.08,0.3,0.3
14.09,-0.1,0.1
14.10,0.6,0.4
14.11,0.2,0.2
14.12,0.2,0.3
14.13,0.3,0.3
14.14,-0.1,0.1
14.15,0.4,0.3
14.16,0.3,0.3
14.17,0.3,0.2
14.18,0.3,0.3
14.19,-0.2,0.1
14.20,0.3,0.3
14.21,0.2,0.3
14.22,0.2,0.3
14.23,0.3,0.3
14.24,-0.2,0.1
14.25,0.4,0.3
14.26,0.2,0.3
14.27,0.2,0.3
14.28,0.3,0.3
14.29,-0.2,0.0
14.30,0.3,0.3
14.31,0.2,0.3
14.32,0.2,0.3
14.33,0.3,0.3
14.34,-0.2,0.0
14.35,0.3,0.3
14.36,0.2,0.3
14.37,0.2,0.3
14.38,0.2,0.3
14.39,-0.2,0.0
14.40,0.3,0.3
14.41,0.2,0.3
14.42,0.3,0.3
14.43,0.2,0.3
14.44,-0.2,0.0
14.45,0.3,0.3
14.46,0.2,0.3
14.47,0.2,0.3
14.48,0.3,0.4
14.49,-0.2,0.1
14.50,0.3,0.3
14.51,0.3,0.2
14.52,0.3,0.2
14.53,0.3,0.3
14.54,-0.2,0.0
14.55,0.3,0.3
14.56,0.2,0.3
14.57,0.2,0.2
14.58,0.3,0.4
14.59,-0.2,0.0
14.60,0.3,0.3
14.61,0.2,0.3
14.62,0.2,0.2
14.63,0.2,0.3
14.64,-0.2,0.0
14.65,0.3,0.3
14.66,0.2,0.3
14.67,0.3,0.2
14.68,0.2,0.3
14.69,-0.2,0.0
14.70,0.3,0.3
14.71,0.2,0.3
14.72,0.2,0.2
14.73,0.3,0.3
14.74,-0.2,0.1
14.75,0.3,0.2
14.76,0.2,0.3
14.77,0.2,0.2
14.78,0.3,0.3
14.79,-0.2,0.1
14.80,0.3,0.3
14.81,0.2,0.3
14.82,0.2,0.2
14.83,0.4,0.3
14.84,-0.2,0.1
14.85,0.3,0.3
14.86,0.3,0.2
14.87,0.2,0.3
14.88,0.3,0.3
14.89,-0.1,0.1
14.90,0.3,0.3
14.91,0.2,0.3
14.92,0.3,0.3
14.93,0.3,0.3
14.94,-0.1,0.1
14.95,0.3,0.3
14.96,0.2,0.3
14.97,0.2,0.2
14.98,0.2,0.2
14.99,-0.1,0.1
15.00,0.3,0.3
15.01,0.3,0.3
15.02,0.2,0.2
15.03,0.2,0.2
15.04,-0.1,0.1
15.05,0.3,0.3
15.06,0.2,0.3
15.07,0.2,0.2
15.08,0.3,0.3
15.09,-0.1,0.1
15.10,0.3,0.3
15.11,0.3,0.3
15.12,0.3,0.3
15.13,0.2,0.3
15.14,-0.1,0.1
15.15,0.3,0.3
15.16,0.2,0.3
15.17,0.2,0.2
15.18,0.2,0.2
15.19,-0.0,0.1
15.20,0.3,0.3
15.21,0.3,0.3
15.22,0.2,0.2
15.23,0.2,0.2
15.24,-0.1,0.1
15.25,0.3,0.3
15.26,0.3,0.2
15.27,0.2,0.2
15.28,0.3,0.3
15.29,-0.1,0.1
15.30,0.3,0.3
15.31,0.3,0.3
15.32,0.3,0.3
15.33,0.2,0.3
15.34,-0.0,0.1
15.35,0.3,0.3
15.36,0.3,0.3
15.37,0.2,0.3
15.38,0.3,0.2
15.39,-0.1,0.1
15.40,0.3,0.3
15.41,0.3,0.2
15.42,0.2,0.2
15.43,0.3,0.3
15.44,-0.1,0.1
15.45,0.3,0.3
15.46,0.3,0.3
15.47,0.2,0.2
15.48,0.4,0.3
15.49,-0.1,0.1
15.50,0.3,0.3
15.51,0.3,0.2
15.52,0.2,0.2
15.53,0.4,0.3
15.54,-0.0,0.1
15.55,0.3,0.2
15.56,0.2,0.3
15.57,0.2,0.3
15.58,0.3,0.3
15.59,-0.1,0.1
15.60,0.3,0.3
15.61,0.2,0.3
15.62,0.2,0.2
15.63,0.4,0.3
15.64,-0.1,0.1
15.65,0.3,0.2
15.66,0.2,0.3
15.67,0.3,0.3
15.68,0.3,0.2
15.69,-0.0,0.1
15.70,0.3,0.3
15.71,0.2,0.3
15.72,0.2,0.2
15.73,0.3,0.3
15.74,-0.1,0.1
15.75,0.3,0.3
15.76,0.3,0.3
15.77,0.2,0.3
15.78,0.2,0.2
15.79,-0.0,0.1
15.80,0.3,0.2
15.81,0.3,0.3
15.82,0.2,0.2
15.83,0.3,0.3
15.84,-0.0,0.1
15.85,0.3,0.3
15.86,0.2,0.3
15.87,0.2,0.2
15.88,0.4,0.3
15.89,-0.0,0.1
15.90,0.3,0.2
15.91,0.2,0.3
15.92,0.2,0.2
15.93,0.2,0.2
15.94,-0.1,0.1
15.95,0.3,0.2
15.96,0.2,0.2
15.97,0.3,0.2
15.98,0.2,0.2
15.99,-0.0,0.1
16.00,0.2,0.3
16.01,0.2,0.3
16.02,0.2,0.2
16.03,0.3,0.3
16.04,-0.1,0.1
16.05,0.3,0.2
16.06,0.2,0.2
16.07,0.2,0.2
16.08,0.3,0.2
16.09,-0.1,0.1
16.10,0.2,0.2
16.11,0.2,0.2
16.12,0.2,0.2
16.13,0.3,0.3
16.14,-0.0,0.1
16.15,0.3,0.2
16.16,0.2,0.2
16.17,0.3,0.2
16.18,0.3,0.3
16.19,-0.0,0.1
16.20,0.3,0.2
16.21,0.2,0.2
16.22,0.1,0.2
16.23,0.5,0.3
16.24,-0.1,0.1
16.25,0.3,0.2
16.26,0.2,0.2
16.27,0.2,0.2
16.28,0.5,0.1
16.29,-0.1,0.1
16.30,0.2,0.3
16.31,0.2,0.2
16.32,0.3,0.2
16.33,0.8,0.5
16.34,-0.1,0.1
16.35,0.3,0.2
16.36,0.2,0.2
16.37,0.3,0.2
16.38,0.5,0.4
16.39,-0.1,0.1
16.40,0.3,0.2
16.41,0.2,0.2
16.42,0.2,0.2
16.43,0.6,0.3
16.44,-0.1,0.1
16.45,0.3,0.2
16.46,0.3,0.3
16.47,0.2,0.2
16.48,0.5,0.4
16.49,-0.1,0.1
16.50,0.2,0.3
16.51,0.3,0.3
16.52,0.2,0.2
16.53,0.6,0.4
16.54,-0.1,0.1
16.55,0.3,0.2
16.56,0.2,0.2
16.57,0.2,0.2
16.58,0.5,0.3
16.59,-0.1,0.1
16.60,0.2,0.2
16.61,0.3,0.2
16.62,0.2,0.2
16.63,0.6,0.4
16.64,-0.1,0.1
16.65,0.2,0.2
16.66,0.2,0.2
16.67,0.3,0.2
16.68,0.6,0.4
16.69,-0.1,0.1
16.70,0.3,0.2
16.71,0.2,0.2
16.72,0.3,0.2
16.73,0.7,0.4
16.74,-0.1,0.1
16.75,0.3,0.2
16.76,0.3,0.2
16.77,0.1,0.2
16.78,0.7,0.4
16.79,-0.1,0.1
16.80,0.3,0.2
16.81,0.2,0.2
16.82,0.2,0.2
16.83,0.8,0.4
16.84,-0.1,0.1
16.85,0.2,0.2
16.86,0.2,0.2
16.87,0.2,0.2
16.88,0.8,0.4
16.89,-0.1,0.1
16.90,0.3,0.2
16.91,0.2,0.2
16.92,0.3,0.2
16.93,0.8,0.5
16.94,-0.1,0.1
16.95,0.3,0.2
16.96,0.3,0.2
16.97,0.3,0.3
16.98,0.8,0.5
16.99,-0.1,0.1
17.00,0.2,0.2
17.01,0.2,0.2
17.02,0.2,0.2
17.03,0.8,0.5
17.04,-0.0,0.1
17.05,0.3,0.2
17.06,0.2,0.2
17.07,0.2,0.2
17.08,0.8,0.4
17.09,-0.1,0.1
17.10,0.3,0.2
17.11,0.3,0.3
17.12,0.3,0.2
17.13,0.7,0.4
17.14,-0.1,0.1
17.15,0.2,0.2
17.16,0.2,0.3
17.17,0.2,0.2
17.18,0.6,0.4
17.19,0.0,0.1
17.20,0.3,0.2
17.21,0.2,0.2
17.22,0.3,0.2
17.23,0.6,0.4
17.24,0.0,0.1
17.25,0.2,0.2
17.26,0.3,0.2
17.27,0.2,0.2
17.28,0.5,0.4
17.29,0.0,0.1
17.30,0.2,0.2
17.31,0.2,0.2
17.32,0.2,0.2
17.33,0.5,0.3
17.34,0.0,0.1
17.35,0.2,0.2
17.36,0.3,0.2
17.37,0.2,0.2
17.38,0.5,0.4
17.39,0.0,0.1
17.40,0.2,0.2
17.41,0.3,0.2
17.42,0.2,0.2
17.43,0.6,0.4
17.44,-0.0,0.1
17.45,0.2,0.2
17.46,0.2,0.2
17.47,0.3,0.2
17.48,0.5,0.3
17.49,0.0,0.1
17.50,0.2,0.2
17.51,0.3,0.3
17.52,0.2,0.2
17.53,0.5,0.3
17.54,-0.0,0.1
17.55,0.2,0.2
17.56,0.3,0.2
17.57,0.2,0.2
17.58,0.5,0.3
17.59,0.0,0.1
17.60,0.2,0.2
17.61,0.3,0.2
17.62,0.2,0.2
17.63,0.5,0.3
17.64,0.0,0.1
17.65,0.3,0.2
17.66,0.2,0.2
17.67,0.2,0.2
17.68,0.5,0.3
17.69,0.0,0.1
17.70,0.2,0.2
17.71,0.3,0.3
17.72,0.2,0.2
17.73,0.5,0.4
17.74,0.0,0.1
17.75,0.2,0.2
17.76,0.3,0.2
17.77,0.2,0.2
17.78,0.6,0.4
17.79,0.1,0.1
17.80,0.2,0.2
17.81,0.2,0.2
17.82,0.3,0.3
17.83,0.5,0.4
17.84,0.0,0.1
17.85,0.2,0.2
17.86,0.2,0.2
17.87,0.2,0.2
17.88,0.6,0.4
17.89,0.0,0.1
17.90,0.2,0.2
17.91,0.2,0.2
17.92,0.3,0.2
17.93,0.6,0.4
17.94,0.1,0.1
17.95,0.2,0.2
17.96,0.3,0.2
17.97,0.1,0.2
17.98,0.6,0.4
17.99,0.0,0.1
18.00,0.2,0.2
18.01,0.3,0.3
18.02,0.2,0.2
18.03,0.6,0.4
18.04,0.1,0.1
18.05,0.3,0.2
18.06,0.2,0.2
18.07,0.2,0.2
18.08,0.6,0.4
18.09,0.0,0.1
18.10,0.3,0.2
18.11,0.3,0.3
18.12,0.2,0.2
18.13,0.6,0.4
18.14,0.1,0.1
18.15,0.3,0.2
18.16,0.3,0.3
18.17,0.2,0.2
18.18,0.7,0.4
18.19,0.1,0.1
18.20,0.3,0.2
18.21,0.2,0.2
18.22,0.2,0.2
18.23,0.7,0.4
18.24,0.1,0.1
18.25,0.3,0.2
18.26,0.3,0.2
18.27,0.3,0.2
18.28,0.6,0.4
18.29,0.1,0.1
18.30,0.3,0.2
18.31,0.2,0.2
18.32,0.3,0.2
18.33,0.7,0.4
18.34,0.1,0.1
18.35,0.3,0.2
18.36,0.2,0.2
18.37,0.2,0.1
18.38,0.6,0.4
18.39,0.1,0.1
18.40,0.3,0.2
18.41,0.2,0.2
18.42,0.3,0.2
18.43,0.6,0.4
18.44,0.1,0.1
18.45,0.3,0.2
18.46,0.3,0.2
18.47,0.2,0.2
18.48,0.5,0.3
18.49,0.1,0.1
18.50,0.3,0.2
18.51,0.2,0.2
18.52,0.2,0.2
18.53,0.6,0.3
18.54,0.1,0.1
18.55,0.2,0.2
18.56,0.2,0.2
18.57,0.3,0.2
18.58,0.5,0.3
18.59,0.1,0.1
18.60,0.3,0.2
18.61,0.2,0.2
18.62,0.2,0.2
18.63,0.5,0.3
18.64,0.1,0.1
18.65,0.2,0.2
18.66,0.2,0.2
18.67,0.3,0.2
18.68,0.5,0.3
18.69,0.1,0.2
18.70,0.3,0.2
18.71,0.3,0.2
18.72,0.2,0.2
18.73,0.5,0.3
18.74,0.1,0.1
18.75,0.3,0.2
18.76,0.3,0.2
18.77,0.2,0.2
18.78,0.5,0.3
18.79,0.2,0.1
18.80,0.3,0.2
18.81,0.3,0.3
18.82,0.2,0.2
18.83,0.5,0.3
18.84,0.1,0.2
18.85,0.2,0.2
18.86,0.3,0.2
18.87,0.2,0.2
18.88,0.5,0.3
18.89,0.1,0.2
18.90,0.3,0.2
18.91,0.3,0.2
18.92,0.2,0.1
18.93,0.5,0.3
18.94,0.2,0.2
18.95,0.3,0.1
18.96,0.3,0.2
18.97,0.3,0.2
18.98,0.5,0.3
18.99,0.2,0.2
19.00,0.2,0.1
19.01,0.3,0.2
19.02,0.2,0.2
19.03,0.5,0.3
19.04,0.2,0.1
19.05,0.2,0.2
19.06,0.3,0.2
19.07,0.2,0.2
19.08,0.5,0.3
19.09,0.2,0.2
19.10,0.2,0.2
19.11,0.4,0.2
19.12,0.2,0.2
19.13,0.5,0.3
19.14,0.2,0.2
19.15,0.2,0.2
19.16,0.3,0.2
19.17,0.3,0.2
19.18,0.5,0.3
19.19,0.2,0.2
19.20,0.2,0.2
19.21,0.3,0.2
19.22,0.3,0.2
19.23,0.6,0.3
19.24,0.2,0.1
19.25,0.2,0.1
19.26,0.3,0.2
19.27,0.2,0.2
19.28,0.6,0.3
19.29,0.2,0.1
19.30,0.2,0.2
19.31,0.3,0.2
19.32,0.2,0.1
19.33,0.5,0.3
19.34,0.2,0.1
19.35,0.2,0.2
19.36,0.4,0.2
19.37,0.3,0.2
19.38,0.5,0.3
19.39,0.2,0.1
19.40,0.2,0.2
19.41,0.3,0.2
19.42,0.2,0.1
19.43,0.5,0.3
19.44,0.2,0.1
19.45,0.2,0.1
19.46,0.3,0.2
19.47,0.2,0.2
19.48,0.5,0.3
19.49,0.2,0.1
19.50,0.3,0.2
19.51,0.3,0.2
19.52,0.2,0.2
19.53,0.5,0.3
19.54,0.2,0.2
19.55,0.2,0.2
19.56,0.3,0.3
19.57,0.3,0.2
19.58,0.5,0.3
19.59,0.2,0.1
19.60,0.2,0.2
19.61,0.2,0.2
19.62,0.3,0.2
19.63,0.5,0.3
19.64,0.2,0.2
19.65,0.2,0.2
19.66,0.3,0.2
19.67,0.2,0.1
19.68,0.5,0.3
19.69,0.2,0.1
19.70,0.3,0.2
19.71,0.2,0.2
19.72,0.2,0.1
19.73,0.5,0.3
19.74,0.2,0.2
19.75,0.2,0.2
19.76,0.3,0.2
19.77,0.2,0.1
19.78,0.5,0.3
19.79,0.2,0.1
19.80,0.3,0.2
19.81,0.2,0.2
19.82,0.3,0.2
19.83,0.5,0.3
19.84,0.2,0.2
19.85,0.3,0.2
19.86,0.3,0.2
19.87,0.2,0.2
19.88,0.5,0.3
19.89,0.2,0.2
19.90,0.3,0.2
19.91,0.3,0.3
19.92,0.2,0.2
19.93,0.5,0.3
19.94,0.2,0.2
19.95,0.2,0.2
19.96,0.3,0.2
19.97,0.1,0.2
19.98,0.5,0.3
19.99,0.2,0.2
20.00,0.2,0.2
20.01,0.2,0.2
20.02,0.3,0.2
20.03,0.5,0.3
20.04,0.2,0.2
20.05,0.2,0.2
20.06,0.4,0.2
20.07,0.2,0.1
20.08,0.5,0.3
20.09,0.2,0.2
20.10,0.3,0.2
20.11,0.2,0.2
20.12,0.2,0.2
20.13,0.5,0.3
20.14,0.2,0.2
20.15,0.3,0.2
20.16,0.3,0.2
20.17,0.2,0.2
20.18,0.5,0.3
20.19,0.2,0.2
20.20,0.2,0.1
20.21,0.3,0.2
20.22,0.2,0.1
20.23,0.5,0.3
20.24,0.3,0.1
20.25,0.3,0.2
20.26,0.3,0.2
20.27,0.2,0.1
20.28,0.5,0.3
20.29,0.2,0.2
20.30,0.3,0.2
20.31,0.2,0.2
20.32,0.2,0.1
20.33,0.5,0.3
20.34,0.2,0.2
20.35,0.2,0.1
20.36,0.4,0.2
20.37,0.2,0.1
20.38,0.5,0.3
20.39,0.2,0.2
20.40,0.3,0.2
20.41,0.2,0.2
20.42,0.0,0.0
20.43,0.5,0.3
20.44,0.2,0.2
20.45,0.2,0.2
20.46,0.3,0.2
20.47,-0.1,0.0
20.48,0.5,0.3
20.49,0.2,0.2
20.50,0.3,0.2
20.51,0.2,0.2
20.52,-0.2,0.0
20.53,0.5,0.3
20.54,0.2,0.2
20.55,0.3,0.2
20.56,0.3,0.3
20.57,-0.2,0.0
20.58,0.5,0.3
20.59,0.3,0.2
20.60,0.2,0.2
20.61,0.3,0.3
20.62,-0.2,0.0
20.63,0.5,0.3
20.64,0.2,0.2
20.65,0.3,0.2
20.66,0.3,0.2
20.67,-0.1,0.0
20.68,0.5,0.3
20.69,0.3,0.2
20.70,0.2,0.2
20.71,0.3,0.2
20.72,-0.1,0.0
20.73,0.5,0.3
20.74,0.2,0.2
20.75,0.2,0.2
20.76,0.2,0.2
20.77,-0.0,0.1
20.78,0.5,0.3
20.79,0.2,0.2
20.80,0.2,0.2
20.81,0.4,0.2
20.82,-0.0,0.1
20.83,0.5,0.3
20.84,0.2,0.2
20.85,0.2,0.2
20.86,0.3,0.2
20.87,-0.0,0.0
20.88,0.5,0.3
20.89,0.2,0.2
20.90,0.2,0.1
20.91,0.3,0.2
20.92,-0.1,0.0
20.93,0.5,0.3
20.94,0.2,0.2
20.95,0.2,0.2
20.96,0.3,0.2
20.97,-0.0,0.1
20.98,0.5,0.3
20.99,0.2,0.2
21.00,0.2,0.2
21.01,0.2,0.2
21.02,0.0,0.1
21.03,0.5,0.3
21.04,0.2,0.2
21.05,0.2,0.1
21.06,0.3,0.2
21.07,0.0,0.0
21.08,0.5,0.3
21.09,0.2,0.2
21.10,0.2,0.1
21.11,0.3,0.2
21.12,-0.0,0.1
21.13,0.5,0.3
21.14,0.2,0.2
21.15,0.2,0.2
21.16,0.2,0.2
21.17,-0.0,0.1
21.18,0.5,0.3
21.19,0.2,0.2
21.20,0.2,0.1
21.21,0.2,0.2
21.22,-0.1,0.0
21.23,0.5,0.3
21.24,0.3,0.2
21.25,0.2,0.2
21.26,0.2,0.2
21.27,-0.1,0.0
21.28,0.5,0.2
21.29,0.2,0.2
21.30,0.2,0.1
21.31,0.3,0.2
21.32,-0.1,0.0
21.33,0.3,0.2
21.34,0.2,0.2
21.35,0.3,0.2
21.36,0.3,0.2
21.37,-0.1,0.0
21.38,0.3,0.2
21.39,0.3,0.2
21.40,0.2,0.2
21.41,0.2,0.2
21.42,-0.1,0.0
21.43,0.3,0.2
21.44,0.3,0.2
21.45,0.3,0.2
21.46,0.3,0.2
21.47,-0.1,0.0
21.48,0.3,0.2
21.49,0.2,0.2
21.50,0.3,0.2
21.51,0.3,0.2
21.52,-0.1,0.0
21.53,0.3,0.2
21.54,0.2,0.2
21.55,0.2,0.1
21.56,0.3,0.2
21.57,-0.1,0.0
21.58,0.3,0.2
21.59,0.3,0.2
21.60,0.3,0.2
21.61,0.4,0.2
21.62,-0.1,0.0
21.63,0.3,0.2
21.64,0.3,0.2
21.65,0.2,0.1
21.66,0.4,0.2
21.67,-0.1,0.0
21.68,0.3,0.2
21.69,0.3,0.2
21.70,0.2,0.2
21.71,0.3,0.2
21.72,-0.1,0.0
21.73,0.3,0.2
21.74,0.3,0.2
21.75,0.2,0.1
21.76,0.3,0.2
21.77,-0.1,0.0
21.78,0.3,0.2
21.79,0.3,0.2
21.80,0.3,0.2
21.81,0.3,0.2
21.82,-0.1,0.0
21.83,0.3,0.2
21.84,0.3,0.2
21.85,0.2,0.1
21.86,0.4,0.2
21.87,-0.1,0.0
21.88,0.3,0.2
21.89,0.3,0.2
21.90,0.3,0.2
21.91,0.4,0.2
21.92,-0.0,0.0
21.93,0.3,0.2
21.94,0.3,0.2
21.95,0.2,0.1
21.96,0.3,0.2
21.97,-0.0,0.0
21.98,0.3,0.2
21.99,0.2,0.2
22.00,0.2,0.2
22.01,0.3,0.2
22.02,0.0,0.1
22.03,0.3,0.2
22.04,0.2,0.2
22.05,0.3,0.2
22.06,0.3,0.2
22.07,0.0,0.1
22.08,0.3,0.2
22.09,0.3,0.2
22.10,0.3,0.2
22.11,0.2,0.2
22.12,0.0,0.1
22.13,0.2,0.2
22.14,0.3,0.2
22.15,0.2,0.1
22.16,0.3,0.2
22.17,0.0,0.1
22.18,0.3,0.2
22.19,0.3,0.2
22.20,0.3,0.2
22.21,0.2,0.2
22.22,0.0,0.1
22.23,0.3,0.2
22.24,0.3,0.2
22.25,0.2,0.1
22.26,0.3,0.2
22.27,0.0,0.1
22.28,0.3,0.2
22.29,0.3,0.2
22.30,0.2,0.1
22.31,0.3,0.2
22.32,0.0,0.1
22.33,0.3,0.2
22.34,0.3,0.2
22.35,0.2,0.1
22.36,0.4,0.2
22.37,0.0,0.1
22.38,0.3,0.2
22.39,0.3,0.2
22.40,0.2,0.1
22.41,0.4,0.2
22.42,0.0,0.1
22.43,0.3,0.2
22.44,0.3,0.2
22.45,0.2,0.1
22.46,0.4,0.2
22.47,0.0,0.1
22.48,0.3,0.2
22.49,0.2,0.2
22.50,0.2,0.2
22.51,0.3,0.2
22.52,0.0,0.1
22.53,0.3,0.2
22.54,0.3,0.2
22.55,0.2,0.1
22.56,0.3,0.2
22.57,0.0,0.1
22.58,0.3,0.2
22.59,0.2,0.2
22.60,0.2,0.1
22.61,0.3,0.2
22.62,0.0,0.1
22.63,0.3,0.2
22.64,0.3,0.2
22.65,0.2,0.1
22.66,0.3,0.2
22.67,0.0,0.1
22.68,0.3,0.2
22.69,0.2,0.2
22.70,0.3,0.2
22.71,0.2,0.2
22.72,0.0,0.1
22.73,0.3,0.2
22.74,0.3,0.2
22.75,0.3,0.2
22.76,0.2,0.2
22.77,0.0,0.1
22.78,0.3,0.2
22.79,0.2,0.2
22.80,0.2,0.2
22.81,0.4,0.2
22.82,0.0,0.1
22.83,0.3,0.2
22.84,0.3,0.2
22.85,0.3,0.1
